country,stateprovince,county,collectioncode,catalognumber,locality,scientificname,decimallatitude,decimallongitude,daycollected,monthcollected,yearcollected
Brasil,Mato Grosso,Nova Mutum,MZUSP,61106.0,"Rio Criquiri, afluente do rio dos Patos.",Characidium sp.1,-13.85,-56.183334,16,02,2000
Brasil,Mato Grosso,Nova Mutum,MZUSP,61062.0,"Rio Arinos, foz do Fervedouro, fazenda F ervedouro.",Characidium sp.1,-14.219444,-56.02861,18,02,2000
Brasil,Mato Grosso do Sul,Rio Negro,MZUSP,59847.0,"Rio Negro, cachoeira do Kubota",Characidium sp.2,-19.436666,-55.018055,27,08,1998
Brasil,Mato Grosso do Sul,Corguinho,MZUSP,59840.0,Riacho da Chácara da Portela,Characidium sp.2,-19.811111,-54.844166,28,08,1998
Brasil,Minas Gerais,Muriaé,MZUSP,66330.0,"Rio Glória (afluente do rio Muriaé), à jusante da UHE Glória.",Characidium sp.2,-21.043333,-42.333611,05,12,2000
Brasil,Mato Grosso do Sul,Rio Verde de M. G.,MZUSP,59842.0,"Anhuma, na estrada - poço, menor conexão com o canal principal",Characidium sp.2,-19.168612,-55.30722,28,08,1998
Brasil,Mato Grosso do Sul,Aquidauana,MZUSP,59795.0,Rio Taboco (pântano),Characidium sp.2,-20.07,-55.643612,30,08,1998
Brasil,Mato Grosso do Sul,Bonito,MZUSP,59758.0,"Rio Formozinho, ao lado da Fazenda São Geraldo, cerca de 17 km de Bonito",Characidium sp.2,-22.587223,-56.559723,06,09,1998
Brasil,São Paulo,Pindamonhangaba,MZUSP,49271.0,"Ribeirão Grande, talhão 1, próximo à sede da Fazenda São Sebastião do Ribeirão Grande.",Characidium sp.2,-22.933332,-45.466667,30,10,1995
Brasil,São Paulo,Pindamonhangaba,MZUSP,49111.0,"Ribeirão Grande, talhão 1, próximo à sede da Fazenda São Sebastião do Ribeirão Grande.",Characidium sp.2,-22.933332,-45.466667,05,09,1995
Brasil,Mato Grosso do Sul,Bodoquena,MZUSP,59515.0,"Rio Salobra, sob a ponte, cerca de 18 km saindo da estrada de Bonito para Bodoquena",Characidium sp.2,-20.670555,-56.759724,07,09,1998
Brasil,Mato Grosso do Sul,Rio Negro,MZUSP,59514.0,"Rio do Peixe, acima da queda d'água - Loca das Araras (Poço de Macaws)",Characidium sp.2,-19.584723,-54.897778,27,08,1998
Brasil,São Paulo,Pindamonhangaba,MZUSP,48589.0,"Ribeirão grande, talhão 01, próximo à sede da Fazenda São Sebastião do Ribeirão Grande.",Characidium sp.3,-22.933332,-45.466667,17,06,1995
Brasil,Mato Grosso do Sul,Bodoquena,MZUSP,59599.0,"Rio Salobrinha, cerca de 2 km da ponte sobre o Rio Salobra (cerca de 18 km da estrada de Bonito à Bodoquena)",Characidium sp.3,-20.678612,-56.781113,07,09,1998
Brasil,Peru,Loreto,MZUSP,77826.0,"Laguna Taracachi, lake/flooded forest, turbid water",Characidium sp.a,-3.8197222,-76.503334,12,08,1999
Brasil,Peru,Loreto,MZUSP,77848.0,"Mouth of rio Huasaga at rio Pastaza (edge of river channel, back and turbid water)",Characidium sp.a,-3.7102778,-76.426109,12,08,1999
Brasil,Peru,Loreto,MZUSP,77842.0,"Rio Huitouacu, about 0.5km upstream from the mouth (edge of river channel, turbid water)",Characidium sp. d,-4.2083335,-76.551109,13,08,1999
Brasil,Goiás,Cavalcante,MZUSP,70221.0,"Riacho afl. do córrego Ave Maria, na sede da faz. Sto. Antonio, 14 km ao norte de Cavalcante.",Characidium stigmosum,-13.8,-47.450001,06,01,1989
Brasil,Goiás,Cavalcante,MZUSP,40810.0,"Riacho afl. do córrego Ave Maria, na sede da faz. Sto. Antonio, 14 km ao norte de Cavalcante.",Characidium stigmosum,-13.8,-47.450001,06,01,1989
Brasil,Rio Gde.do Sul,S.Fco.de Assis,MZUSP,63808.0,"Rio Inhacundá em Sao Francisco de Assis, na saída para Manuel Viana",Characidium tenue,-29.547501,-55.136391,08,05,1999
Brasil,Rio Grande do Sul,Sao Sepé,MZUSP,63803.0,"Rio Sao Sepé, em ponte lateral a BR 153, ca. 3km ao Sul de Sao Sepé, bacia do Rio Jacuí",Characidium tenue,-30.185556,-53.559723,07,05,1999
Brasil,R.Gde.do Sul,S.Fco.de Assis,MZUSP,63774.0,"Rio Jaguari-Mirim, ca. 5km a SE de Sao Francisco de Assis",Characidium tenue,-29.600834,-55.085556,08,05,1999
Brasil,Rio Grande do Sul,S.Ant. da Patrulha,MZUSP,43569.0,"Arroio do Carvalho, município de Santo Antonio da Patrulha.",Characidium tenuis,-29.833334,-50.5,17,01,1991
Brasil,Rio Grande do Sul,NA,MZUSP,43562.0,"Margem da lagoa Emboaba, entre Osório e Tramandaí.",Characidium tenuis,-29.950001,-50.216667,16,01,1991
Brasil,São Paulo,Ibiúna,MZUSP,85346.0,"Córrego da Lagoa, ponte Búfalos, Itirapina/Ibiúna",Characidium zebra,-23.65,-47.22,12,04,2004
Brasil,Amazonas,NA,MZUSP,85187.0,Igarapé na comunidade de São Tomé.,Characidium zebra,0,0,01,07,2004
Brasil,Amazonas,NA,MZUSP,85167.0,"Rio Tiquié, igapó na comunidade de Jabuti, 0°16'31,9''N, 69°53'36,4''W",Characidium zebra,0,0,30,06,2004
Brasil,Minas Gerais,Augusto de Lima,MZUSP,73689.0,"Rio Curimataí, Fazenda Vitória.",Characidium zebra,-18.095278,-44.270832,16,08,2001
Brasil,Amazonas,NA,MZUSP,85091.0,"Igarapé Umari Norte (afl. rio Tiquié), da Cachoeira da Abelha para baixo, 0°16'N, 69°58'W",Characidium zebra,0,0,25,06,2004
Brasil,Minas Gerais,Cardeal Mota,MZUSP,73700.0,"Rio Cipó, jusante do Parque Nacional da Serra do Cipó, Fazenda do Mosteiro.",Characidium zebra,-19.353056,-43.654446,02,07,2000
Brasil,Minas Gerais,Corinto,MZUSP,73751.0,"Rio Bicudo, Fazenda Bom Jardim.",Characidium zebra,-18.358612,-44.591667,14,08,2001
Brasil,Amazonas,NA,MZUSP,84964.0,"Igarapé Umari Norte (afl. do rio Tiquié). comunidade de São Pedro, da cachoeira da Abelha até a cachoeira do Buriti.",Characidium zebra,0,0,20,06,2004
